Latitude,Longitude,Erosion_Stability,Annual_Rainfall_mm,Average_Temperature_C,Climate_Category,Tectonic_Activity_Level,Fossil_Preservation_Probability
-37.28354632072796,-125.03716299688062,Medium,304.35553367183576,7.6933219194167,Arid,Moderate,0.021252998769455633
4.089760812871134,89.24127088025045,Medium,2765.7612150413493,-9.943456644751212,Polar,Moderate,0.8964797236293335
49.57360714338694,-162.09474142382567,Medium,1734.6218433738036,25.887336625763858,Temperate,Stable,0.8890629931888332
89.09231174117892,-152.63080496576012,Medium,3972.9838071233794,36.37536832772287,Arid,Stable,0.8754814518589701
-0.5632471950345348,49.310933080957085,Medium,103.083102047327,33.967048992577446,Polar,Stable,0.15337150754764783
-16.242259945871737,-135.241037227728,Low,2074.1011632571353,35.470529658265825,Arid,Moderate,0.6712022248897839
-59.02815635187321,21.000927427826355,High,1320.5301654776854,10.804041423496333,Arid,High,0.19953344224598868
-23.295239283705527,-122.01638097848635,High,826.7861267251366,21.59229553198902,Arid,Stable,0.4884608662113332
18.703192871617787,83.50119787721286,Low,1039.3874717628532,20.91303419915245,Tropical,Stable,0.45933719189852973
15.956191920698743,-127.54319542732671,Medium,3751.903319831681,49.7928139202314,Temperate,Moderate,0.9916787971653006
24.25986385664713,102.96958520416393,High,314.05000049231586,-1.0601449374304028,Polar,Stable,0.11468427588763819
77.46123980348196,-73.64243495421671,Medium,1344.325016032699,37.12949504237802,Arid,Stable,0.9638838626257475
55.63548584991193,73.09228832678792,Medium,3587.7679304776366,17.917184641690554,Temperate,Moderate,0.19509344672178797
-17.923081364399124,34.25475283222593,Low,3682.652054054354,-1.3103341301831133,Temperate,Moderate,0.936195630971606
-15.843428774476592,-75.61290442549915,Low,1951.7392169277969,10.209579383650677,Arid,Stable,0.686530896695024
78.2943967149782,38.9714588462362,Low,1899.6804295658605,-4.676231854724719,Temperate,Stable,0.17393550945807112
32.95143234876879,177.07178506729417,Low,711.5865113326188,35.05902822494136,Temperate,High,0.6304511268029306
-78.46422837628113,-106.43877274557306,Medium,3121.131041181152,-4.901725699351573,Arid,Stable,0.9173248216675839
9.897282020701581,-158.19778159163533,Medium,1918.4482069511796,6.072751897192962,Temperate,Stable,0.9318452728355135
58.02672491741805,-103.41022492124623,Medium,1998.0389715963524,15.928995131743498,Polar,High,0.011141308906313041
9.004719656953384,141.39572758714394,Medium,224.97110065771167,37.448746147852546,Arid,Stable,0.9087383917483063
7.786924557056096,-66.5554738074076,Medium,3205.230227099667,16.35893630317716,Temperate,Moderate,0.3750567104342587
-1.6714976888829227,136.36203951075208,Low,3365.841731903234,7.434487023422815,Temperate,Stable,0.8431394403710369
-80.65039879229924,50.91574045657731,High,1002.4640080124954,17.670696883631045,Temperate,Moderate,0.7616172364374406
41.61548447061432,161.77771522266653,Medium,510.20119863229263,37.31423947137422,Tropical,Stable,0.23753946533777603
-84.19425502385957,-54.768011960563456,High,1812.9025262737716,36.834951581736185,Temperate,High,0.8479727451521272
-15.884077013099514,-25.25608881688217,Medium,2784.0621449448968,34.41231379826552,Polar,Stable,0.28111371337852853
-15.99163399479589,32.327835564056414,Low,215.6984643486393,22.444103501098375,Tropical,Moderate,0.8331183546988795
-42.25080944788789,-102.86635873537492,Medium,621.656262267127,28.943432932497032,Temperate,Stable,0.8196004641101065
-8.767869708314564,129.9198907656703,Medium,442.5019598604206,17.964289259488574,Arid,Stable,0.46306829217979184
14.085685667468312,24.219489137505974,High,3192.4273429499326,8.951047560321612,Arid,Stable,0.8416149059461423
-72.20400708533182,164.2760594858632,High,3294.2352672794527,23.893991239923224,Temperate,Stable,0.7279519563132825
0.5446512062017348,-152.09928291693546,Low,1584.0467454756738,38.41331645991605,Arid,Moderate,0.6434371921945085
86.21063528490038,-176.08706678718858,High,240.74417208409756,19.909777127658128,Arid,Moderate,0.836899597829561
-33.84228848955551,66.8616947662199,Medium,1168.8288614889586,38.45881616288413,Polar,High,0.5478181923514459
86.32844359791727,-25.886427215273642,High,1407.9773915726005,45.81804377571422,Arid,Stable,0.6389146325434203
84.20475554265408,-49.67590915680054,High,3599.2421016780295,18.507097443113544,Polar,Moderate,0.7542982285387305
-65.0136745822097,84.76367409371471,Medium,2569.952667954729,19.267987060878834,Temperate,Stable,0.48661324152845653
64.94265165165174,-147.6080107688942,High,2380.486861725307,43.12705902048057,Temperate,Stable,0.28064903702397226
-38.5682824784997,91.41226115224322,High,2254.6731215825967,15.1731467207673,Arid,Stable,0.7075507422722624
-34.54113033229852,-19.167124055934835,Low,3467.5144300411475,-9.950781452418314,Arid,High,0.6799563264480012
8.544736287728838,10.015747674304208,Medium,2963.01237564474,7.975928930625994,Tropical,Stable,0.7935745651223336
-6.559974013994761,94.27639631009839,Medium,3034.528136748271,18.011677276270632,Temperate,Stable,0.43211417776720584
14.104457875024849,177.33318919504035,Medium,3254.0677504419587,49.32339154401716,Arid,Stable,0.779426378102839
16.835556065838816,-41.918855614372234,Low,1910.84287718869,25.854986022216345,Temperate,Moderate,0.989136247042991
-71.20074584239836,61.16106929508422,High,3018.807076379516,15.033413682409215,Tropical,Stable,0.2099299470975129
17.21123033699446,71.69259436623307,Medium,342.2410811459885,22.527443964632965,Tropical,Stable,0.1372597451656794
25.4867028428216,115.1099440383104,Medium,272.6810737358197,23.388890008164466,Polar,Moderate,0.2878206915423942
65.01919852214982,-153.91848292845086,Medium,1063.8880325294836,43.979536915170534,Tropical,Moderate,0.2472762336723977
-58.019017288638324,106.35173525945356,Medium,613.7422838180253,36.16406713129131,Polar,High,0.07893699949970101
-89.90701207643066,34.66670495592507,High,1448.8111380653156,2.073297757236576,Temperate,Stable,0.820200305207235
9.37568787066489,5.021362661641632,Medium,789.6338888246863,31.900222401385705,Arid,Stable,0.8413662187011411
-17.930142438205166,27.51702381261981,Medium,1356.6916015816187,33.22000262224513,Tropical,Moderate,0.7634621673992115
29.72978237419167,-1.8941999995168146,Medium,1307.514287629426,6.13939889158711,Tropical,Moderate,0.3479295652280787
-35.14827850114008,81.37995097992723,Medium,3562.741700868535,9.99783340784478,Tropical,Moderate,0.16828058262108714
-60.54412196432913,159.71599032548932,Medium,2942.263367811415,35.05285815106881,Tropical,Stable,0.4866505516496261
61.70780835381345,-131.83615618046167,High,3024.2020788780333,21.673687081047586,Tropical,Stable,0.5388793426582829
48.46833189458226,-19.618678738056502,Low,1127.7720999584226,20.540225296080227,Temperate,Stable,0.1466022503525708
-38.66712653064572,-65.90138171496903,Low,798.5407282859601,37.55195946610977,Temperate,Moderate,0.28485453767642577
50.73011744511419,-155.60856809275413,High,1486.9023135060859,12.256274576510176,Temperate,High,0.5062018337462085
81.04138979028025,-4.421382835957672,Medium,107.96781286362096,32.804714479639244,Arid,High,0.6346987173408459
20.27214978209986,-166.50042160220096,Low,968.1563714529856,4.596097705526441,Arid,Moderate,0.43681848069686124
-33.89631481186833,-82.5642886437806,Low,1009.3354302886808,5.3472080542017295,Temperate,Stable,0.017622530979875317
23.97669284161148,-149.51290240845083,High,1527.0333288695515,-1.7507665503709084,Arid,Stable,0.5190738642135767
59.89092544656867,-139.38746688153066,Low,151.92721214344397,-5.088351613478947,Tropical,Moderate,0.7040737740674746
-3.3465120422455783,-65.65268731921235,High,956.6204161022199,-2.133208939842655,Arid,High,0.26070108373606593
-46.130794822394726,109.09707078740217,Medium,2522.1355590135113,19.925163889462443,Temperate,Stable,0.7723793445923502
7.444327068527073,-163.25999063820794,Low,990.6979801513713,17.467485040517563,Arid,Moderate,0.7042716744166695
25.511255658619632,-122.8985237369362,Medium,2534.5469475778254,47.70069747905214,Arid,Stable,0.11544935602968764
34.794562311096286,57.10978816763799,Low,170.31855313136055,-3.306723411723369,Tropical,Stable,0.7231614262005032
26.94181043075544,-82.20424992071405,Medium,2682.565903886618,16.63641463091518,Temperate,Stable,0.03401822984949554
-87.97089642978843,-152.0195637152758,High,1479.2255622058128,23.191971016145146,Tropical,Stable,0.1890590061259675
-80.8742093781986,125.28549552132205,Low,2263.8797233164046,46.847831116571285,Temperate,Stable,0.026993863233005788
-69.32413351412885,31.480344277377526,High,1716.8289575207991,13.992814213180601,Temperate,Moderate,0.9648334412072906
-6.073973433618306,153.65173172256038,Medium,1168.3289625339892,12.744435467503095,Temperate,High,0.08997231233431102
-83.1883949712145,113.41964381852398,High,1689.4489595547182,43.10876422964793,Polar,High,0.5886054239820051
-49.46439048289031,-56.206333715157655,Medium,3856.4999279974686,42.550218623871245,Polar,Stable,0.018460698531589936
65.94424597587386,117.28006793037889,High,2325.523516092476,39.591229613896665,Temperate,Stable,0.537274915753343
85.01905175249425,-136.13078029824155,High,599.9900968035729,17.61518979570914,Tropical,High,0.0701922917745349
8.416831242239539,62.43980233413342,Medium,2612.296929041195,5.5130740113845516,Arid,Stable,0.2979598486116154
-26.23874325441522,-66.37305674903484,Medium,2429.792814580258,23.188443444552952,Tropical,Stable,0.8076240089105937
2.1500931399747145,105.77644477626853,Low,2326.942673326677,-1.3061566205375978,Tropical,High,0.7856657445774877
-59.67814844852805,-120.64314065313825,Medium,1970.8010891286237,18.41447879296918,Temperate,Stable,0.4182481035741523
-2.0173187179470773,-45.509597180491596,Medium,3241.682124582563,35.07355219265011,Temperate,Stable,0.4433586017873167
52.4655440662101,-172.73309053877884,Low,3253.5770502344826,32.507287481306065,Temperate,Moderate,0.8996508052547337
28.760171347315705,-76.63283715777054,Medium,779.1679959073325,-8.77960375185793,Arid,Stable,0.15871251692266064
-66.53994380622251,168.72902148038503,Medium,3984.5575068288813,45.46327344254655,Arid,Moderate,0.5104895561419263
-37.777119924869695,176.73064742687257,High,1935.588935183616,39.247373171483,Tropical,Moderate,0.5851765032690578
26.183924005701442,-99.38566722654623,High,3585.2077991152223,38.83849611178798,Tropical,Stable,0.5571723144803512
-45.60725468558672,29.276845647303958,Medium,2073.245970342955,2.2785698927426097,Arid,Stable,0.720446600900272
-8.04907402793971,-172.48917968102026,Medium,52.64428482081071,12.386977635983968,Temperate,Stable,0.9275840512249512
-18.357953550829635,46.090773432720226,High,1464.9740242635553,49.04135343437402,Temperate,High,0.9960419675618953
42.03625428609166,66.45481292952815,High,1499.2073411630352,45.124932746256235,Arid,Stable,0.15978598790622023
38.73364569834797,76.48158771715077,High,3001.8673002253936,30.65250709935563,Polar,Stable,0.9331516791960137
65.41685122416922,159.92592957971652,Low,1986.67486072451,-2.1418390385748376,Polar,Stable,0.7125547240265936
-70.02367492865265,-163.43974600282436,High,3392.041569291588,29.292941092590922,Temperate,High,0.02879912876817836
-40.77984941915756,120.73678155670302,Low,521.903481506456,38.418950197362214,Tropical,Stable,0.7412755163142799
77.0726677639181,-97.97640540856702,Low,586.9515053810075,9.823310978113788,Temperate,High,0.24992440536145133
-31.264503422935462,26.381131306582745,High,3449.4215953300877,-9.435165473725624,Arid,Stable,0.296440027422192
52.407574456984634,-95.5241617644881,High,134.12853013225157,7.4566173796852375,Arid,Moderate,0.9595457359047406
-63.9348236473311,17.02144279395543,Medium,1077.972167355028,9.584999419964234,Temperate,Moderate,0.5161623683876487
19.04606751325862,95.3690117262251,High,3762.4457410218674,44.94655092540452,Arid,Stable,0.009608427495501948
-88.92995798295239,66.00340760573206,Medium,3243.9094341041896,22.979497609720305,Temperate,Moderate,0.9498424664276207
63.74599116666772,-40.75912515288013,Low,641.7067335085854,8.55402595460696,Arid,Stable,0.9518399336116798
-57.87020839434794,-113.12970199136468,High,785.9793125260236,38.886554322106456,Temperate,Moderate,0.38544501653670593
10.208115731301305,124.06223673128954,Low,175.56941925070828,32.56981906914235,Tropical,High,0.15942799810703956
-72.99662952698338,-18.024387627938125,Medium,3959.4217685469034,2.9881114445085757,Arid,Stable,0.8977048595796899
32.87806759361261,156.65431459097454,Medium,2046.1408235394376,-0.8080381220656498,Arid,High,0.03787273712380912
-45.54379510344836,-31.552986153509835,High,214.14958302552853,11.555655683126563,Arid,Moderate,0.06953528175463808
21.052363639447634,-166.59426566638592,Medium,2259.5028533919735,46.55567433438446,Arid,Stable,0.16958293131028646
-4.820113972677561,-56.47395001330912,High,2960.9984064801374,21.408168317413853,Tropical,Stable,0.5231845559487832
-29.429617407526017,148.11947196664744,Medium,250.00933678231192,2.3056661854877305,Arid,Stable,0.649145936132795
65.59356303767481,19.49285489398551,High,1964.244760492807,-0.3174090001357399,Temperate,Stable,0.5741769315504792
85.37686727266993,51.287865189460376,Medium,3613.7800764115377,24.90831319186244,Arid,Stable,0.5676415873461428
-3.62727291940044,-146.88666001297696,Medium,3032.2856319898465,-3.850724021584284,Arid,High,0.42113102786432466
-56.513945505115885,-141.51214039672658,High,277.57043421570586,45.9057993288654,Arid,Stable,0.0747406698211428
-74.17279997005546,-161.0194793571135,Medium,3835.0234204377325,18.414196396380294,Tropical,Stable,0.6885996348470443
-16.91477737795472,-116.80719731431688,Medium,1632.5240836325822,17.31297375179669,Temperate,Stable,0.5800559208515786
70.63630711879188,-86.44975088346771,Low,1279.4828565660332,46.35567745768583,Temperate,High,0.7594040469895383
20.779900387303215,-106.78331966315066,Medium,220.78126677634052,-1.3507472852599793,Polar,Stable,0.2619684389555338
-17.011484791564982,-60.11596151329121,Medium,71.5141142322629,45.8458382225473,Arid,Stable,0.6723391886705646
-23.676930867278728,-163.27813496957975,Low,2484.234131957199,49.20304193469819,Temperate,Stable,0.5553394734837638
74.0126020884451,16.720801874203858,Medium,3448.463354739621,28.37635787348856,Temperate,Moderate,0.7954512946062555
-37.78888451170272,-97.66946796306874,High,1289.504133360872,12.336986996915282,Tropical,Stable,0.12555195593670354
63.68939374470489,-7.558720338808683,Medium,454.42752837479446,-3.6260166840588166,Temperate,Stable,0.6033403393180281
-80.79728248524458,-48.10753779249822,Low,2717.8712610911844,1.278142542103538,Temperate,Stable,0.6499699897594137
79.69819806918412,59.67828665797438,Medium,1718.8759150422338,36.16340093946444,Temperate,Stable,0.35041760117508547
-21.33116246365806,-132.0980007980187,Medium,3035.370162568695,1.035156499558969,Polar,Moderate,0.5541988157812061
-65.48615106478985,3.0434953969791536,High,1529.100165714508,6.812967104612294,Temperate,High,0.22723841642688813
-24.809212167647487,-109.954249132176,Medium,1318.7030666490966,24.431111268815187,Arid,Moderate,0.26377993698612645
-48.82543873170462,48.67233931069876,Low,2428.3290750098076,32.490046037447044,Temperate,High,0.4582934765693658
27.380172223121576,-69.2759509042736,High,3835.7348349435165,37.29627950168913,Temperate,Stable,0.8396181144228338
-86.52851256342554,143.9133920231081,Medium,146.68712112028572,34.30559920749219,Arid,Moderate,0.29171428556318635
69.63482958071418,100.7220686959347,High,177.33425407541273,14.860603270148022,Tropical,Stable,0.46655365423322026
14.877503468052396,-80.8320433591721,High,99.95608709936775,21.823698871363906,Polar,High,0.8011826594457195
21.780410637811727,61.01420639128287,Low,3223.7904322386266,-2.8414445576234426,Arid,High,0.3075775061639655
44.92473964573725,-124.78421760061023,Medium,2952.250077137745,25.868017124016845,Temperate,High,0.2967410139091331
-70.27237927569253,-93.20460339543035,Medium,2005.1006962779995,34.31829806065798,Temperate,Moderate,0.06688194957370697
-10.065158874283583,-171.1954950821138,High,1507.4448111480694,-6.75747839671943,Temperate,Stable,0.6258288699898665
-14.647621720452406,-159.73956812628575,High,269.1911652237617,19.31016567823845,Arid,Moderate,0.47658980508844784
58.18125014571217,122.84515992752131,Low,1722.4828396376777,44.40676687904029,Temperate,Stable,0.24205742005273545
76.18833868631063,17.901310146834305,Medium,2427.7246427911887,47.573185334157664,Temperate,High,0.24982228893093816
72.0256757700842,-2.0935784727429905,Medium,1251.7565726640628,38.20948332171449,Temperate,High,0.3034391689276449
-53.260891631056765,-2.7808364401310257,High,3149.4899934334335,13.271795281383582,Temperate,Stable,0.46923525386464926
-81.65331286489021,-127.30225324641997,Medium,2927.6838936473378,23.01247280011603,Temperate,Moderate,0.15845588541427746
-10.457061173584918,-0.27221433285009766,Medium,3840.7109977099935,42.73425895530652,Tropical,Stable,0.5678221211985384
-24.80755938016698,-143.899265579508,Medium,1656.2851492052828,28.567989575146164,Polar,High,0.48564202904091813
77.44239971519144,-122.92488382972383,Low,452.2441361100317,31.872286725660636,Temperate,High,0.38383943109163554
8.434792501165944,1.3686045370372426,Low,3238.8275346332202,40.81427504822037,Temperate,Moderate,0.8491683968482027
6.2154581818970485,-40.98608309497459,Low,2313.155887229277,15.675097193905327,Arid,Stable,0.8022998427844557
58.36667050624419,-15.471053785516546,Medium,1285.3714582961427,7.492089374140342,Temperate,Moderate,0.033397827252858114
31.417682998028752,159.29417979217288,Medium,1012.8553001477127,9.926832406694071,Polar,Stable,0.05698468980321236
-52.02046086407928,3.129804492353969,High,2470.5224600849747,34.96336042667229,Tropical,Stable,0.9730133210080877
-63.65031642797828,-93.38047277856802,High,2466.226600139834,30.694860198067502,Arid,Stable,0.7684653081891781
-54.55212588236032,158.79356464001808,Medium,3565.0559566625357,-6.790860261110653,Tropical,Stable,0.7555727418767204
3.5556633742296953,-178.45986316494762,Medium,2256.7011655959354,19.324110451277058,Tropical,Moderate,0.7702660053979596
14.140947638990681,-43.93678702456421,Medium,3076.1885833792385,44.44284248667035,Arid,High,0.23721983819426717
-40.0871468772101,28.85128261153784,High,3424.928362363952,49.02118267635389,Arid,Moderate,0.9351238508565689
83.4128301143954,-103.27994797870232,High,1128.457691165666,35.92404225706587,Tropical,Moderate,0.7930117427030164
-77.2952694718528,99.12559937719948,Low,2403.129036837762,-6.9310171033801975,Tropical,Moderate,0.45888279755656247
-13.701736552763151,-143.80703466478639,Medium,3190.1059763531075,19.472269248063142,Polar,Stable,0.18622998187758266
36.215003231302035,34.80985968561751,Medium,1134.9956552851854,6.3926144416318,Arid,High,0.5854324690028168
26.54036383041982,28.624171578935176,Medium,2211.2433444511207,0.2623331272905016,Polar,Moderate,0.23101971862370363
72.58173066357287,119.3282281434951,Low,3639.237411644787,-0.2525178314409082,Arid,High,0.4441598100880023
88.73859057357171,66.52304215345748,High,3442.041426389744,-9.85048484036428,Tropical,Stable,0.6233903932981999
-19.745723989312523,-152.54620636154345,High,2127.25988342441,13.621988303978839,Tropical,Stable,0.796208633080317
-88.06088747979605,69.97895675290275,High,3441.1610313807582,48.22477541471756,Tropical,Stable,0.8348473363077233
-9.603719059452104,-123.19410279137301,Medium,3503.9326804344073,6.6327643005389305,Tropical,Stable,0.9830121184519812
3.5387964621304633,135.99922471928426,High,207.06939327303047,6.549403991768795,Polar,Stable,0.22044487657137113
-0.4802838559139957,-167.8728929392941,High,55.37629133671126,13.208645947368577,Arid,Stable,0.3390815375180839
23.20407789175131,-135.06077299795575,High,1981.7853389396719,-5.8804125203798225,Temperate,Stable,0.6152288787475336
57.68786658016148,-16.941591687687406,High,2518.1983308221456,17.93388777624001,Temperate,Stable,0.7661832263911844
-25.727423078504202,35.62316587351512,High,686.3491120363534,13.771145607393642,Tropical,Stable,0.34645670979069065
-79.53288687498303,175.54559580160173,Medium,1214.5514990676293,37.00523711304956,Temperate,High,0.4326684013179951
56.65316751402543,-67.88289292850396,Medium,2831.9839593958313,14.438396088504174,Polar,Moderate,0.9307888455900366
-3.2386511360941483,54.745595474221915,Medium,264.7364170365779,36.52285832328084,Tropical,Moderate,0.22590073148030454
68.66495393169109,101.47777303091698,High,1713.785820860833,36.230107082001346,Temperate,Stable,0.2711184354755245
-86.99566094376576,113.15353198021336,Medium,1882.7662395130471,4.702764857299675,Arid,Moderate,0.11166819935782413
-64.2695820711524,140.063989538903,High,3905.139878631592,-6.956705478809053,Temperate,Stable,0.8881664729131208
72.43929013600928,159.05603075979445,High,2083.356671313447,24.359750952236602,Arid,Stable,0.01630641560855295
-60.92696248317224,-113.82185998137857,Medium,3617.0208496787563,5.1355523769790885,Tropical,Stable,0.6807425911480538
-33.90238530541413,-69.5451123654257,High,3353.3469950699596,18.546209126889245,Temperate,Stable,0.3863993708242811
89.41497578340358,160.68606870895138,Medium,928.8722104541324,8.213212309140953,Temperate,Stable,0.7991306620584704
-88.17312626922778,113.9920678083555,Low,1257.4587832618877,33.52344398809433,Temperate,Stable,0.7470755237385764
21.48050834708782,-14.616143319020068,Low,3611.0902480996438,23.934870662300405,Arid,Moderate,0.09125970481632728
71.8686526577637,-140.03879947110357,Medium,2093.9639884166827,-1.6619038650211486,Arid,Moderate,0.5691150465909869
-10.781652379263889,5.533583471376858,High,625.2370012591067,4.348541879725163,Tropical,High,0.36784320041218654
76.98403448887478,50.31121506220052,Medium,1171.3085611482886,26.07395163584183,Tropical,Moderate,0.8587055360085576
-80.34961952635474,32.72940343376777,High,3064.5035250264755,18.8846299126218,Temperate,High,0.00365886042954644
55.39680021256791,-148.84450972787212,Medium,2284.5203376176896,9.737424887816374,Temperate,High,0.5774745532741765
27.19348911404184,-31.52089163975765,Medium,505.0292202395455,29.947514681446535,Temperate,High,0.31410903908696797
18.214831848144613,-44.34305852311081,Low,2996.306655545673,-1.700333128170124,Polar,Stable,0.8910335682823627
5.7389399158999765,141.81419776236254,High,2952.357721154593,15.406837950797268,Tropical,Stable,0.8171461728593882
-16.561292121044232,-123.45420930984436,Medium,1643.9573313949716,4.056810321174897,Arid,High,0.681876880919229
3.1187759541415687,56.88974423685022,Medium,1378.1724464045383,43.251206718992265,Arid,Stable,0.07198119990725105
-16.489878044181978,54.432560345429664,Low,3092.2775234634482,6.413205730325181,Polar,Stable,0.8636830157503389
-77.62992938656971,-4.458866516873684,Medium,3268.4099373402073,4.195836886610527,Arid,Moderate,0.12369341016314217
29.106399062405174,-98.60983619695952,High,2458.642722122692,33.21002961921132,Arid,Stable,0.5296423852401458
-10.790299595214435,-33.54814852412795,Medium,3381.78454839166,13.430762814288986,Tropical,Moderate,0.5230226790672986
72.36822557436926,-22.399755740363076,Medium,1571.7679246761954,-9.07018094039483,Tropical,Stable,0.76315396933802
-85.13282311566425,106.69193815990991,High,2819.6394585746616,29.941151075614464,Tropical,Stable,0.24758793840237026
27.103516597519217,-71.87264304886658,Medium,2329.345272561754,6.934963141614677,Tropical,High,0.37391099600808375
-59.45896362311925,148.6622687887995,Medium,3342.1762465808974,40.79241901494966,Polar,Moderate,0.052932253312140576
70.370854452131,-155.84021433143153,High,3611.445897440552,28.852712141757472,Polar,Stable,0.3120652396930168
32.23659407382132,166.54024699924605,High,1669.956828276337,38.107167879218075,Tropical,Moderate,0.049180588063383435
29.152129697298776,-172.71317792667307,Medium,1383.7819798185815,41.833256976147034,Tropical,Stable,0.5228280456279195
-52.874225918909325,42.56802580116198,High,3389.6341155283826,49.71695107496385,Temperate,Stable,0.5277900554350861
8.00439303364665,-73.65300685589307,Medium,515.0898526793394,11.042532866122976,Tropical,Moderate,0.8799067200449374
-66.62381321739008,114.75492391019378,Low,1542.9332564020215,8.146446509245997,Tropical,High,0.7715436441518893
-46.456776504179764,-86.37803311470707,High,3255.53398762724,-5.280382365547018,Temperate,Moderate,0.053616916248703905
74.90098115045726,8.473557359204676,High,3860.952350154101,6.0346653155349905,Temperate,Moderate,0.11741694630521016
21.466244650038036,-10.17437751987174,Medium,3329.8040409726746,37.419687894751355,Polar,Stable,0.13002217492528634
-8.624069605370636,72.01123436417168,Medium,3197.865430741566,33.87390609090379,Arid,Stable,0.0996851203558925
-84.70522749992531,173.87463373987356,High,720.9055435364005,16.00889292365792,Arid,Stable,0.10404364128309773
-9.725635854279943,100.34220628664809,Medium,3388.5282909168322,34.57551540603712,Tropical,Moderate,0.970114930073447
-51.328104847545994,0.9152921194327348,Medium,3101.2340165618766,25.058350295716394,Temperate,Stable,0.3222864025559756
-22.60510934976216,25.33009363480886,Medium,537.5574968977539,30.993121655508226,Temperate,Stable,0.6267629362167823
52.6558783240759,71.8798310991485,Medium,2822.506089041446,24.656867701197697,Temperate,Stable,0.007732841499596632
-55.51647159533379,-54.077772164039416,Low,514.5774360091995,-9.942324567980831,Temperate,Moderate,0.7829646459074899
50.878662583006246,-172.6434329568535,Medium,3163.466623701613,47.247545239760626,Temperate,Stable,0.8368952327622398
35.71630030003621,170.80098465494723,Medium,2854.4255814281946,31.90809065071636,Temperate,Stable,0.21955878626885628
46.57570781042327,172.47076494469655,Medium,2857.3195203579417,20.2842541270308,Temperate,Stable,0.3941471463450801
0.9339644071613691,-156.63654969089646,Medium,3556.28742010944,33.73579231486934,Polar,Stable,0.9424476101303458
-46.17659978130905,82.09178836031043,Medium,2790.2650570971646,19.99789518437488,Arid,Stable,0.8668133312594131
54.971727359798734,128.23966603740638,Low,871.8256329928055,-4.128471282132853,Tropical,Stable,0.4688281485264326
89.62766792938808,15.086565053345026,Medium,1971.0353031934715,17.41898282212367,Temperate,Moderate,0.7652605230841645
60.96760131442505,43.5827303336884,Low,3371.6611802647003,-0.9204970098241247,Polar,Stable,0.2369166671843922
-85.12021399717547,144.89266067977752,High,1868.6773349248876,-7.366738810299482,Arid,Moderate,0.16844419991698456
-36.760888379347044,19.53955576019061,High,3770.075104095567,45.81408578538888,Arid,Stable,0.21455348786537431
18.470648461534424,132.33972971294298,High,2154.1690581372804,48.716920431034126,Arid,High,0.8671640661260158
84.55919423033063,-110.8491949830655,Medium,2007.8578956361284,14.328453759156208,Tropical,Stable,0.009593487246023713
-44.67009798186574,-36.36180816983318,Medium,901.7903188534721,27.316039165553043,Arid,Moderate,0.8920873247577746
6.621557281296518,63.73334106982463,Medium,976.6057050824639,-4.191408761927493,Tropical,Stable,0.46414809804220614
0.9319545698847662,175.3392064699571,Low,3835.2209035616884,21.5708340528633,Tropical,High,0.9032861507984462
-79.65223149555165,133.26144414598974,Medium,176.1748855265291,29.69510777701877,Temperate,High,0.9733402613069685
12.095588620978674,10.693501130474573,Low,2514.3654639436895,16.368824436193428,Temperate,Moderate,0.5589368792399889
-38.8017756338495,-167.23498146050358,High,2387.3140445698427,22.488815657954135,Temperate,Moderate,0.11011643970572338
63.80191059243273,-71.54934217959257,High,3021.1187164050943,29.640878955415353,Arid,Stable,0.2636399966136199
-45.47660489486526,-174.06639558169877,Medium,1262.789458824759,30.213658669654237,Arid,Stable,0.24493687045062307
64.1641522082191,59.31313931122256,Medium,110.54016512286867,18.58093542422429,Temperate,Moderate,0.16469852501622995
49.653677706470944,-130.82417836710655,Low,1174.1220426878765,-4.748844183265204,Tropical,Stable,0.9138523592766272
-1.6448498789060295,15.01255502071345,High,1198.1585222571978,-8.525888164147265,Tropical,Moderate,0.23034174039266875
79.85355882391991,-11.87438648722906,Medium,2260.7644232315643,16.530927441420516,Temperate,Stable,0.7684911596025148
51.810612772840244,-89.95802898365297,High,2609.533262503984,44.25393458053344,Temperate,Stable,0.9841583364269219
-37.87132960645904,-4.751068621246702,High,3061.546800544615,29.786504302233098,Tropical,Stable,0.6616822169141725
-65.57793557139932,-6.2642977395359765,Medium,1142.755478359737,0.6410854280355132,Temperate,High,0.8496159464947358
79.83500287691709,-100.12227659137253,Medium,2698.7894672235675,10.771381800386742,Tropical,High,0.4440378637216561
-58.891286928744464,168.5738442566922,High,267.5733556116635,11.072212244537937,Arid,Stable,0.13502825741923097
-67.60048005851061,43.94651366795685,Low,2953.7850665794695,35.22982410551194,Tropical,Moderate,0.7143647642036995
-22.78134543612606,-113.83775994875026,Medium,2716.0872949557693,-9.96761498000118,Temperate,Moderate,0.385219091528038
-12.852613039404886,136.17092618904894,Medium,489.6352879030573,17.98611674522981,Tropical,Stable,0.33829370975414874
-57.868084080393274,-24.680061864915757,High,792.8520512893795,2.20662411575821,Arid,Stable,0.4833537510369633
-27.82614321366109,-118.0887164065606,Low,2862.864787745758,-1.0021485412858766,Temperate,Stable,0.19636260712084652
75.61788940935614,153.19342499997515,Medium,1185.2794822031276,43.444639506990654,Arid,Stable,0.507937054926746
-39.87187925023579,3.427214263126416,Low,2730.7079108894277,43.06515080972482,Temperate,Stable,0.826204034875392
